date,Text,Clean_text,Verdict
2012-10-22,"But let me also note that as I said earlier, we're going to have to do more than just going after leaders and -- and killing bad guys, important as that is.",let also note said earlier going going leaders killing bad guys important,-1
2012-10-22,We're also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.,also going farm effective comprehensive strategy help move world away terror islamic extremism,1
2012-10-22,We haven't done that yet.,done yet,-1
2012-10-22,"We talk a lot about these things, but you look at the -- the record, you look at the record.",talk lot things look record look record,-1
2012-10-22,You look at the record of the last four years and say is Iran closer to a bomb?,look record last four years say iran closer bomb,-1
2012-10-22,Is the Middle East in tumult?,middle east tumult,-1
2012-10-22,"Is -- is al-Qaida on the run, on its heels?",al qaida run heels,-1
2012-10-22,Is -- are Israel and the Palestinians closer to reaching a peace agreement?,israel palestinians closer reaching peace agreement,-1
2012-10-22,"No, they haven't had talks in two years.",talks two years,0
2012-10-22,"But we do need to make sure that as we -- as we send support for them, that this is tied to them making progress on -- on matters that would lead them to becoming a civil society.",need make sure send support tied making progress matters would lead becoming civil society,-1
2012-10-22,"We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops.",ended war iraq refocused attention afghanistan deliver surge troops,0
2012-10-22,But we have some work to do.,work,-1
2012-10-22,This is -- this is an important part of the world for us.,important part world us,-1
2012-10-22,And we are now in a position where we have met many of the objectives that got us there in the first place.,position met many objectives got us first place,-1
2012-10-22,Part of what had happened is we'd forgotten why we had gone.,part happened forgotten gone,-1
2012-10-22,"We went because there were people who were responsible for 3,000 American deaths.",went people responsible american deaths,1
2012-10-22,And so we decimated Al Qaida's core leadership in the border regions between Afghanistan and Pakistan.,decimated al qaida core leadership border regions afghanistan pakistan,1
2012-10-22,We then started to build up Afghan forces.,started build afghan forces,0
2012-10-22,"And we're now in a position where we can transition out, because there's no reason why Americans should die when Afghans are perfectly capable of defending their own country.",position transition reason americans die afghans perfectly capable defending country,1
2012-10-22,"Now, that transition has to take place in a responsible fashion.",transition take place responsible fashion,-1
2012-10-22,"We've been there a long time, and we've got to make sure that we and our coalition partners are pulling out responsibly and giving Afghans the capabilities that they need.",long time got make sure coalition partners pulling responsibly giving afghans capabilities need,-1
2012-10-22,But what I think the American people recognize is after a decade of war it's time to do some nation building here at home.,think american people recognize decade war time nation building home,-1
2012-10-22,"And what we can now do is free up some resources, to, for example, put Americans back to work, especially our veterans, rebuilding our roads, our bridges, our schools, making sure that, you know, our veterans are getting the care that they need when it comes to post-traumatic stress disorder and traumatic brain injury, making sure that the certifications that they need for good jobs of the future are in place.",free resources example put americans back work especially veterans rebuilding roads bridges schools making sure know veterans getting care need comes post traumatic stress disorder traumatic brain injury making sure certifications need good jobs future place,-1
2012-10-22,"Pakistan is -- is technically an ally, and they're not acting very much like an ally right now.",pakistan technically ally acting much like ally right,-1
2012-10-22,"You know, I was having lunch with some -- a veteran in Minnesota who had been a medic dealing with the most extreme circumstances.",know lunch veteran minnesota medic dealing extreme circumstances,0
2012-10-22,And what we've said is let's change those certifications.,said let change certifications,-1
2012-10-22,The first lady has done great work with an organization called Joining Forces putting our veterans back to work.,first lady done great work organization called joining forces putting veterans back work,1
2012-10-22,"And as a consequence, veterans' unemployment is actually now lower than general population.",consequence veterans unemployment actually lower general population,1
2012-10-22,It was higher when I came into office.,higher came office,1
2012-10-22,So those are the kinds of things that we can now do because we're making that transition in Afghanistan.,kinds things making transition afghanistan,-1
2012-10-22,"No, it's not time to divorce a nation on Earth that has 100 nuclear weapons and is on the way to double that at some point, a nation that has serious threats from terrorist groups within its nation, as I indicated before, the Taliban, Haqqani Network.",time divorce nation earth nuclear weapons way double point nation serious threats terrorist groups within nation indicated taliban haqqani network,1
2012-10-22,It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,nation like like others civilian leadership calling shots,1
2012-10-22,"You have the ISI, their intelligence organization, is probably the most powerful of the -- of three branches there.",isi intelligence organization probably powerful three branches,0
2012-10-22,Then you have the military and then you have the civilian government.,military civilian government,-1
2012-10-22,"This is a nation, which, if it falls apart, if it -- if it becomes a failed state, there are nuclear weapons there and you've got -- you've got terrorists there who could grab their -- their hands onto those nuclear weapons.",nation falls apart becomes failed state nuclear weapons got got terrorists could grab hands onto nuclear weapons,1
2012-10-22,"When he came home and he wanted to become a nurse, he had to start from scratch.",came home wanted become nurse start scratch,0
2012-10-22,But let me -- let me come back -- we can come back.,let let come back come back,-1
2012-10-22,This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,kind thing would discussed thoroughly evaluated well kind,-1
2012-10-22,"Our relationship with Israel, my relationship with the prime minister of Israel is such that we would not get a call saying our bombers are on the way, or their fighters are on the way.",relationship israel relationship prime minister israel would get call saying bombers way fighters way,-1
2012-10-22,But our goal is to get Iran to recognize it needs to give up its nuclear program and abide by the U.N. resolutions that have been in place.,goal get iran recognize needs give nuclear program abide u n resolutions place,-1
2012-10-22,"Because they have the opportunity to reenter the community of nations, and we would welcome that.",opportunity reenter community nations would welcome,-1
2012-10-22,There -- there are people in Iran who have the same aspirations as people all around the world for a better life.,people iran aspirations people around world better life,0
2012-10-22,"And we hope that their leadership takes the right decision, but the deal we'll accept is they end their nuclear program.",hope leadership takes right decision deal accept end nuclear program,-1
2012-10-22,And I'm glad that Governor Romney agrees with the steps that we're taking.,glad governor romney agrees steps taking,0
2012-10-22,"You know, there have been times, Governor, frankly, during the course of this campaign, where it sounded like you thought that you'd do the same things we did, but you'd say them louder and somehow that -- that would make a difference.",know times governor frankly course campaign sounded like thought things say louder somehow would make difference,-1
2012-10-22,And it turns out that the work involved in setting up these crippling sanctions is painstaking.,turns work involved setting crippling sanctions painstaking,-1
2012-10-22,We started from the day we got into office.,started day got office,0
2012-10-22,"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.",reason important testament restored american credibility strength around world make sure countries participated even countries like russia china,-1
2012-10-22,Because if it's just us that are imposing sanctions -- we've had sanctions in place a long time.,us imposing sanctions sanctions place long time,0
2012-10-22,"Well, first of all those are reports in the newspaper.",well first reports newspaper,-1
2012-10-22,It's because we got everybody to agree that Iran is seeing so much pressure.,got everybody agree iran seeing much pressure,-1
2012-10-22,"There is a deal to be had, and that is that they abide by the rules that have already been established.",deal abide rules already established,-1
2012-10-22,They convince the international community they are not pursuing a nuclear program.,convince international community pursuing nuclear program,0
2012-10-22,"But over time, what they can do is regain credibility.",time regain credibility,-1
2012-10-22,"In the meantime, though, we're not going to let up the pressure until we have clear evidence that that takes place.",meantime though going let pressure clear evidence takes place,-1
2012-10-22,And one last thing -- just -- just to make this point.,one last thing make point,-1
2012-10-22,We're not going to allow Iran to perpetually engage in negotiations that lead nowhere.,going allow iran perpetually engage negotiations lead nowhere,-1
2012-10-22,And I've been very clear to them.,clear,-1
2012-10-22,"You know, because of the intelligence coordination that we do with a range of countries, including Israel, we have a sense of when they would get breakout capacity, which means that we would not be able to intervene in time to stop their nuclear program.",know intelligence coordination range countries including israel sense would get breakout capacity means would able intervene time stop nuclear program,1
2012-10-22,And that clock is ticking.,clock ticking,-1
2012-10-22,"I think from the very beginning, one of the challenges we've had with Iran is that they have looked at this administration, and felt that the administration was not as strong as it needed to be.",think beginning one challenges iran looked administration felt administration strong needed,-1
2012-10-22,And we've got to maintain that pressure.,got maintain pressure,-1
2012-10-22,I think they saw weakness where they had expected to find American strength.,think saw weakness expected find american strength,-1
2012-10-22,It is something one would only - only consider if all of the other avenues had been -- had been tried to their full extent.,something one would consider avenues tried full extent,-1
2012-10-22,"We need to increase pressure time, and time again on Iran because anything other than a -- a -- a solution to this, which says -- which stops this -- this nuclear folly of theirs, is unacceptable to America.",need increase pressure time time iran anything solution says stops nuclear folly unacceptable america,-1
2012-10-22,"Well, first of all, I want to underscore the same point the president mad,e which is that if I'm President of the United States, when I'm President of the United States, we will stand with Israel.",well first want underscore point president mad e president united states president united states stand israel,-1
2012-10-22,"And if Israel is attacked, we have their back, not just diplomatically, not just culturally, but militarily.",israel attacked back diplomatically culturally militarily,-1
2012-10-22,"Number two, with regards to Iran and the threat of Iran, there's no question but that a nuclear Iran, a nuclear-capable Iran is unacceptable to America.",number two regards iran threat iran question nuclear iran nuclear capable iran unacceptable america,-1
2012-10-22,"It presents a threat not only to our friends but ultimately a threat to us to have Iran have nuclear material, nuclear weapons that could be used against us or used to be threatening to us.",presents threat friends ultimately threat us iran nuclear material nuclear weapons could used us used threatening us,-1
2012-10-22,"It is also essential for us to understand what our mission is in Iran, and that is to dissuade Iran from having a nuclear weapon through peaceful and diplomatic means.",also essential us understand mission iran dissuade iran nuclear weapon peaceful diplomatic means,1
2012-10-22,"And crippling sanctions are something I called for five years ago, when I was in Israel, speaking at the Herzliya Conference.",crippling sanctions something called five years ago israel speaking herzliya conference,1
2012-10-22,"I laid out seven steps, crippling sanctions were number one.",laid seven steps crippling sanctions number one,0
2012-10-22,You're seeing it right now in the economy.,seeing right economy,1
2012-10-22,"It's absolutely the right thing to do, to have crippling sanctions.",absolutely right thing crippling sanctions,-1
2012-10-22,I would have put them in place earlier.,would put place earlier,-1
2012-10-22,"And of course, a military action is the last resort.",course military action last resort,-1
2012-10-22,But it's good that we have them.,good,-1
2012-10-22,"I would say that ships that carry Iranian oil, can't come into our ports.",would say ships carry iranian oil come ports,-1
2012-10-22,would agree with us as well.,would agree us well,-1
2012-10-22,"Not only ships couldn't, but I'd say companies that are moving their oil can't, people who are trading in their oil can't.",ships say companies moving oil people trading oil,-1
2012-10-22,I would tighten those sanctions further.,would tighten sanctions,-1
2012-10-22,"Secondly, I'd take on diplomatic isolation efforts.",secondly take diplomatic isolation efforts,-1
2012-10-22,I'd make sure that Ahmadinejad is indicted under the Genocide Convention.,make sure ahmadinejad indicted genocide convention,1
2012-10-22,His words amount to genocide incitation.,words amount genocide incitation,-1
2012-10-22,I would indict him for it.,would indict,-1
2012-10-22,I would also make sure that their diplomats are treated like the pariah they are around the world.,would also make sure diplomats treated like pariah around world,-1
2012-10-22,The same way we treated the apartheid diplomats of South Africa.,way treated apartheid diplomats south africa,-1
2012-10-22,"Number two, something I would add today is I would tighten those sanctions.",number two something would add today would tighten sanctions,-1
2012-10-22,"And I say that because from the very beginning, the president in his campaign four years ago, said he would meet with all the world's worst actors in his first year, he'd sit down with Chavez and Kim Jong-il, with Castro and President Ahmadinejad of Iran.",say beginning president campaign four years ago said would meet world worst actors first year sit chavez kim jong il castro president ahmadinejad iran,1
2012-10-22,"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.",think looked thought well unusual honor receive president united states,-1
2012-10-22,"And then the president began what I have called an apology tour, of going to various nations in the Middle East and criticizing America.",president began called apology tour going various nations middle east criticizing america,1
2012-10-22,We're four years closer to a nuclear Iran.,four years closer nuclear iran,1
2012-10-22,And -- and -- we should not have wasted these four years to the extent they -- they continue to be able to spin these centrifuges and get that much closer.,wasted four years extent continue able spin centrifuges get much closer,-1
2012-10-22,"Number two, Mr. President, the reason I call it an apology tour is because you went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq.",number two mr president reason call apology tour went middle east flew egypt saudi arabia turkey iraq,0
2012-10-22,"And by the way, you skipped Israel, our closest friend in the region, but you went to the other nations.",way skipped israel closest friend region went nations,1
2012-10-22,"And by the way, they noticed that you skipped Israel.",way noticed skipped israel,0
2012-10-22,"And then in those nations, and on Arabic TV, you said that America had been dismissive and derisive.",nations arabic tv said america dismissive derisive,0
2012-10-22,You said that on occasion America had dictated to other nations.,said occasion america dictated nations,0
2012-10-22,"Mr. President, America has not dictated to other nations.",mr president america dictated nations,-1
2012-10-22,We have freed other nations from dictators.,freed nations dictators,1
2012-10-22,"Bob, let me -- let me respond.",bob let let respond,-1
2012-10-22,We're four years closer to a nuclear Iran.,four years closer nuclear iran,1
2012-10-22,"If we're going to talk about trips that we've taken -- when I was a candidate for office, first trip I took was to visit our troops.",going talk trips taken candidate office first trip took visit troops,0
2012-10-22,"I went to Yad Beshef (ph), the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable.",went yad beshef ph holocaust museum remind nature evil bond israel unbreakable,0
2012-10-22,"And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas.",went border towns storok ph experienced missiles raining dowm hamas,0
2012-10-22,And I saw families there who showed me there where missiles had come down near their children's bedrooms.,saw families showed missiles come near children bedrooms,0
2012-10-22,And I was reminded of what that would mean if those were my kids.,reminded would mean kids,-1
2012-10-22,"Which is why as president, we funded an Iron Dome program to stop those missiles.",president funded iron dome program stop missiles,1
2012-10-22,And the -- the central question at this point is going to be: Who is going to be credible to all parties involved?,central question point going going credible parties involved,-1
2012-10-22,"And they can look at my track record, whether it's Iran sanctions, whether it's dealing with counterterrorism, whether it's supporting democracy, whether it's supporting women's rights, whether it's supporting religious minorities.",look track record whether iran sanctions whether dealing counterterrorism whether supporting democracy whether supporting women rights whether supporting religious minorities,-1
2012-10-22,And they can say that the President of the United States and the United States of America has stood on the right side of history.,say president united states united states america stood right side history,-1
2012-10-22,And that kind of credibility is precisely why we've been able to show leadership on a wide range of issues facing the world right now.,kind credibility precisely able show leadership wide range issues facing world right,-1
2012-10-22,"Bob, let's not go into hypotheticals of that nature.",bob let go hypotheticals nature,-1
2012-10-22,"And when I went to Israel as a candidate, I didn't take donors.",went israel candidate take donors,1
2012-10-22,That's in America's national interest and that will be the case so long as I'm president.,america national interest case long president,1
2012-10-22,And we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon.,going continue keep pressure make sure get nuclear weapon,-1
2012-10-22,"Iran is at its weakest point, economically, strategically, militarily, then since -- then in many years.",iran weakest point economically strategically militarily since many years,1
2012-10-22,I think they looked at that and saw weakness.,think looked saw weakness,-1
2012-10-22,"Then when there were dissidents in the streets of Tehran, a Green Revolution, holding signs saying, is America with us, the president was silent.",dissidents streets tehran green revolution holding signs saying america us president silent,0
2012-10-22,I think they noticed that as well.,think noticed well,-1
2012-10-22,"And I think that when the president said he was going to create daylight between ourselves and Israel, that they noticed that as well.",think president said going create daylight israel noticed well,0
2012-10-22,"All of these things suggested, I think, to the Iranian mullahs that, hey, you know, we can keep on pushing along here, we can keep talks going on, we're just going to keep on spinning centrifuges.",things suggested think iranian mullahs hey know keep pushing along keep talks going going keep spinning centrifuges,-1
2012-10-22,"Now there are some 10,000 centrifuges spinning uranium, preparing to create a nuclear threat to the United States and to the world.",centrifuges spinning uranium preparing create nuclear threat united states world,1
2012-10-22,"That's unacceptable for us, and it's essential for a president to show strength from the very beginning, to make it very clear what is acceptable and not acceptable.",unacceptable us essential president show strength beginning make clear acceptable acceptable,-1
2012-10-22,And an Iranian nuclear program is not acceptable to us.,iranian nuclear program acceptable us,-1
2012-10-22,They must not develop nuclear capability.,must develop nuclear capability,-1
2012-10-22,They need to be tightened.,need tightened,-1
2012-10-22,Our diplomatic isolation needs to be tougher.,diplomatic isolation needs tougher,-1
2012-10-22,We need to indict Ahmadinejad.,need indict ahmadinejad,-1
2012-10-22,"We need to put the pressure on them as hard as we possibly can, because if we do that, we won't have to take the military action.",need put pressure hard possibly take military action,-1
2012-10-22,"Bob, let me just respond.",bob let respond,-1
2012-10-22,"Nothing Governor Romney just said is true, starting with this notion of me apologizing.",nothing governor romney said true starting notion apologizing,0
2012-10-22,This has been probably the biggest whopper that's been told during the course of this campaign.,probably biggest whopper told course campaign,-1
2012-10-22,"And every fact checker and every reporter who's looked at it, Governor, has said this is not true.",every fact checker every reporter looked governor said true,1
2012-10-22,"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.",comes tightening sanctions look said put toughest crippling sanctions ever,1
2012-10-22,"And the fact is, while we were coordinating an international coalition to make sure these sanctions were effective, you were still invested in a Chinese state oil company that was doing business with the Iranian oil sector.",fact coordinating international coalition make sure sanctions effective still invested chinese state oil company business iranian oil sector,1
2012-10-22,"So I'll let the American people decide, judge, who's going to be more effective and more credible when it comes to imposing crippling sanctions.",let american people decide judge going effective credible comes imposing crippling sanctions,-1
2012-10-22,"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for.",respect attitude iranian revolution clear murderous activities taken place contrary international law everything civilized people stand,1
2012-10-22,And -- and so the strength that we have shown in Iran is shown by the fact that we've been able to mobilize the world.,strength shown iran shown fact able mobilize world,-1
2012-10-22,"When I came into office, the world was divided.",came office world divided,-1
2012-10-22,"We have not seen the progress we need to have, and I'm convinced that with strong leadership and an effort to build a strategy based upon helping these nations reject extremism, we can see the kind of peace and prosperity the world demands.",seen progress need convinced strong leadership effort build strategy based upon helping nations reject extremism see kind peace prosperity world demands,-1
2012-10-22,"I think that would be a mistake, because when I've sent young men and women into harm's way, I always understand that that is the last resort, not the first resort.",think would mistake sent young men women harm way always understand last resort first resort,-1
2012-10-22,"Well, keep in mind our strategy wasn't just going after bin Laden.",well keep mind strategy going bin laden,-1
2012-10-22,"And what we've also done is engaged these governments in the kind of reforms that are actually going to make a difference in people's lives day to day, to make sure that their governments aren't corrupt, to make sure that they're treating women with the kind of respect and dignity that every nation that succeeds has shown and to make sure that they've got a free market system that works.",also done engaged governments kind reforms actually going make difference people lives day day make sure governments corrupt make sure treating women kind respect dignity every nation succeeds shown make sure got free market system works,1
2012-10-22,"But more importantly it is true that in order for us to be competitive, we're going to have to make some smart choices right now.",importantly true order us competitive going make smart choices right,-1
2012-10-22,"Cutting our education budget, that's not a smart choice.",cutting education budget smart choice,-1
2012-10-22,That will not help us compete with China.,help us compete china,-1
2012-10-22,"Cutting our investments in research and technology, that's not a smart choice.",cutting investments research technology smart choice,-1
2012-10-22,That will not help us compete with China.,help us compete china,1
2012-10-22,"Bringing down our deficit by adding $7 trillion of tax cuts and military spending that our military is not asking for, before we even get to the debt that we currently have, that is not going to make us more competitive.",bringing deficit adding trillion tax cuts military spending military asking even get debt currently going make us competitive,1
2012-10-22,Those are the kinds of choices that the American people face right now.,kinds choices american people face right,1
2012-10-22,"Having a tax code that rewards companies that are shipping jobs overseas instead of companies that are investing here in the United States, that will not make us more competitive.",tax code rewards companies shipping jobs overseas instead companies investing united states make us competitive,-1
2012-10-22,"And the one thing that I'm absolutely clear about is that after a decade in which we saw drift, jobs being shipped overseas, nobody championing American workers and American businesses, we've now begun to make some real progress.",one thing absolutely clear decade saw drift jobs shipped overseas nobody championing american workers american businesses begun make real progress,1
2012-10-22,What we can't do is go back to the same policies that got us into such difficulty in the first place.,go back policies got us difficulty first place,-1
2012-10-22,People will look it up.,people look,-1
2012-10-22,That's why we have to move forward and not go back.,move forward go back,-1
2012-10-22,"The policies of the last four years have seen incomes in America decline every year for middle income families, now down $4,300 during your term.",policies last four years seen incomes america decline every year middle income families term,1
2012-10-22,Twenty-three million Americans still struggling to find a good job.,twenty three million americans still struggling find good job,1
2012-10-22,When you came to office 32 million people on food stamps.,came office million people food stamps,1
2012-10-22,"Today, 47 million people on food stamps.",today million people food stamps,1
2012-10-22,"When you came to office, just over $10 trillion in debt, now $16 trillion in debt.",came office trillion debt trillion debt,1
2012-10-22,You said by now we'd be at 5.4 percent unemployment.,said percent unemployment,1
2012-10-22,We're 9 million jobs short of that.,million jobs short,1
2012-10-22,I've met some of those people.,met people,0
2012-10-22,"I've met them in Appleton, Wisconsin.",met appleton wisconsin,0
2012-10-22,"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",met young woman philadelphia coming college find work,1
2012-10-22,"I couldn't agree more about going forward, but I certainly don't want to go back to the policies of the last four years.",agree going forward certainly want go back policies last four years,-1
2012-10-22,I've been -- Ann was with someone just the other day that was just weeping about not being able to get work.,ann someone day weeping able get work,0
2012-10-22,"People can look it up, you're right.",people look right,-1
2012-10-22,...they would have gone through a...,would gone,-1
2012-10-22,"Governor, the people in Detroit don't forget.",governor people detroit forget,-1
2012-10-22,...and -- and that's why I have the kind of commitment to ensure that our industries in this country can compete and be successful.,kind commitment ensure industries country compete successful,-1
2012-10-22,"We in this country can -- can compete successfully with anyone in the world, and we're going to.",country compete successfully anyone world going,-1
2012-10-22,"We're going to have to have a president, however, that doesn't think that somehow the government investing in -- in car companies like Tesla and -- and Fisker, making electric battery cars.",going president however think somehow government investing car companies like tesla fisker making electric battery cars,-1
2012-10-22,"This is not research, Mr President, these are the government investing in companies.",research mr president government investing companies,0
2012-10-22,"This is a company, this isn't basic research.",company basic research,-1
2012-10-22,I -- I want to invest in research.,want invest research,-1
2012-10-22,Providing funding to universities and think tanks is great.,providing funding universities think tanks great,-1
2012-10-22,That's the wrong way to go.,wrong way go,-1
2012-10-22,The fact of the matter is...,fact matter,-1
2012-10-22,"No, I am not wrong.",wrong,-1
2012-10-22,So I want to make sure that we make -- we make America more competitive.,want make sure make make america competitive,-1
2012-10-22,But you're investing in companies doesn't do that.,investing companies,-1
2012-10-22,In fact it makes it less likely for them to come here...,fact makes less likely come,-1
2012-10-22,...because the private sector's not going to invest in a...,private sector going invest,-1
2012-10-22,I'm -- I'm -- I'm happy.,happy,-1
2012-10-22,...you've had the floor for a while.,floor,0
2012-10-22,"The -- look, I think anybody out there can check the record.",look think anybody check record,-1
2012-10-22,"Governor Romney, you keep on trying to, you know airbrush history here.",governor romney keep trying know airbrush history,-1
2012-10-22,"You were very clear that you would not provide, government assistance to the U.S. auto companies, even if they went through bankruptcy.",clear would provide government assistance u auto companies even went bankruptcy,1
2012-10-22,You said that they could get it in the private marketplace.,said could get private marketplace,0
2012-10-22,They would have gone through a...,would gone,-1
2012-10-22,"And that we do those things that make America the most attractive place in the world for entrepreneurs, innovators, businesses to grow.",things make america attractive place world entrepreneurs innovators businesses grow,-1
2012-10-22,...I would liquidate the industry.,would liquidate industry,-1
2012-10-22,"It's just a tragedy in a nation so prosperous as ours, that the last four years have been so hard.",tragedy nation prosperous last four years hard,-1
2012-10-22,And that's not going to happen by just hiring teachers.,going happen hiring teachers,-1
2012-10-22,And there are two very different paths the country can take.,two different paths country take,-1
2012-10-22,"One is a path represented by the president, which at the end of four years would mean we'd have $20 trillion in debt heading towards Greece.",one path represented president end four years would mean trillion debt heading towards greece,1
2012-10-22,I'll get us on track to a balanced budget.,get us track balanced budget,-1
2012-10-22,The president's path will mean continuing declining in take-home pay.,president path mean continuing declining take home pay,1
2012-10-22,I want to make sure our take-home pay turns around and starts to grow.,want make sure take home pay turns around starts grow,-1
2012-10-22,The president's path will mean continuing declining in take-home pay.,president path mean continuing declining take home pay,1
2012-10-22,I want to make sure take-home pay turns around and starts to grow.,want make sure take home pay turns around starts grow,-1
2012-10-22,The president's path means 20 million people out of work struggling for a good job.,president path means million people work struggling good job,1
2012-10-22,I'll get people back to work with 12 million new jobs.,get people back work million new jobs,-1
2012-10-22,"I'm going to make sure that we get people off of food stamps, not by cutting the program, but by getting them good jobs.",going make sure get people food stamps cutting program getting good jobs,-1
2012-10-22,I also want to make sure that we get this economy going.,also want make sure get economy going,-1
2012-10-22,"America's going to come back, and for that to happen, we're going to have to have a president who can work across the aisle.",america going come back happen going president work across aisle,-1
2012-10-22,We've got to do that in Washington.,got washington,-1
2012-10-22,"I know what it takes to get this country back, and will work with good Democrats and good Republicans to do that.",know takes get country back work good democrats good republicans,-1
2012-10-22,This nation is the hope of the earth.,nation hope earth,-1
2012-10-22,We've been blessed by having a nation that's free and prosperous thanks to the contributions of the greatest generation.,blessed nation free prosperous thanks contributions greatest generation,-1
2012-10-22,They've held a torch for the world to see -- the torch of freedom and hope and opportunity.,held torch world see torch freedom hope opportunity,-1
2012-10-22,"Now, it's our turn to take that torch.",turn take torch,-1
2012-10-22,I'm convinced we'll do it.,convinced,-1
2012-10-22,I'd like to be that leader with your support.,like leader support,-1
2012-10-22,"I'll lead you in an open and honest way, and I ask for your vote.",lead open honest way ask vote,-1
2012-10-22,I'd like to be the next president of the United States to support and help this great nation and to make sure that we all together remain America as the hope of the earth.,like next president united states support help great nation make sure together remain america hope earth,-1
2012-10-22,I learned how to get along on the other side of the aisle.,learned get along side aisle,-1
2012-10-22,"And that's why it's so critical, that we make America once again the most attractive place in the world to start businesses, to build jobs, to grow the economy.",critical make america attractive place world start businesses build jobs grow economy,-1
2012-10-22,America's going to have that kind of leadership and continue to promote principles of peace to make a world a safer place and make people in this country more confident that their future is secure.,america going kind leadership continue promote principles peace make world safer place make people country confident future secure,-1
2012-10-22,I want to see growing peace in this country.,want see growing peace country,-1
2012-10-22,"Look, I love to -- I love teachers, and I'm happy to have states and communities that want to hire teachers do that.",look love love teachers happy states communities want hire teachers,-1
2012-10-22,"By the way, I don't like to have the federal government start pushing its weight deeper and deeper into our schools.",way like federal government start pushing weight deeper deeper schools,-1
2012-10-22,Let the states and localities do that.,let states localities,-1
2012-10-22,The federal government didn't hire our teachers.,federal government hire teachers,1
2012-10-22,But I want to get our private sector growing and I know how to do it.,want get private sector growing know,-1
2012-10-22,"Well, thank you very much, Bob, Governor Romney, and to Lynn University.",well thank much bob governor romney lynn university,-1
2012-10-22,"You've now heard three debates, months of campaigning and way too many TV commercials.",heard three debates months campaigning way many tv commercials,-1
2012-10-22,And now you've got a choice.,got choice,-1
2012-10-22,"Over the last four years we've made real progress digging our way out of policies that gave us two prolonged wars, record deficits and the worst economic crisis since the Great Depression.",last four years made real progress digging way policies gave us two prolonged wars record deficits worst economic crisis since great depression,1
2012-10-22,"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.",governor romney wants take us back policies foreign policy wrong reckless economic policies create jobs reduce deficit make sure folks top play rules,-1
2012-10-22,We have an opportunity to have real leadership.,opportunity real leadership,-1
2012-10-22,And I've got a different vision for America.,got different vision america,-1
2012-10-22,"And I've put forward a plan to make sure that we're bringing manufacturing jobs back to our shores by rewarding companies and small businesses that are investing here, not overseas.",put forward plan make sure bringing manufacturing jobs back shores rewarding companies small businesses investing overseas,1
2012-10-22,I want to make sure we've got the best education system in the world.,want make sure got best education system world,-1
2012-10-22,And we're retaining our workers for the jobs of tomorrow.,retaining workers jobs tomorrow,1
2012-10-22,I want to control our own energy by developing oil and natural gas but also the energy sources of the future.,want control energy developing oil natural gas also energy sources future,-1
2012-10-22,"As Commander in Chief, I will maintain the strongest military in the world, keep faith with our troops and go after those who would do us harm.",commander chief maintain strongest military world keep faith troops go would us harm,-1
2012-10-22,"but after a decade of war, I think we all recognize we've got to do some nation building here at home, rebuilding our roads, our bridges and especially caring for our Veterans who sacrificed so much for our freedom.",decade war think recognize got nation building home rebuilding roads bridges especially caring veterans sacrificed much freedom,-1
2012-10-22,I will fight for your families and I will work every single day to make sure that America continues to be the greatest nation on earth.,fight families work every single day make sure america continues greatest nation earth,-1
2012-10-22,"Bob, Mr. President, folks at Lynn University, good to be with you.",bob mr president folks lynn university good,-1
2012-10-22,I'm excited about our prospects as a nation.,excited prospects nation,-1
2012-10-22,I want to see peace.,want see peace,-1
2012-10-22,I want to build on our strengths.,want build strengths,-1
2012-10-22,I have never said I would liquidate...,never said would liquidate,0
2012-10-22,Let -- let -- let's...,let let let,-1
2012-10-22,That's the height of silliness...,height silliness,-1
2012-10-22,"And, unfortunately, Governor Romney's budget and his proposals would not allow us to make those investments.",unfortunately governor romney budget proposals would allow us make investments,-1
2012-10-22,"Well, first of all, it's not government that makes business successful.",well first government makes business successful,-1
2012-10-22,It's not government investments that makes businesses grow and hire people.,government investments makes businesses grow hire people,1
2012-10-22,"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran.",let also note greatest threat world faces greatest national security threat nuclear iran,-1
2012-10-22,"China has an interest that's very much like ours in one respect, and that is they want a stable world.",china interest much like one respect want stable world,0
2012-10-22,They don't want to see protectionism.,want see protectionism,-1
